20250908090743,124.504525,45.342199,0.0
20250908090753,124.504525,45.342196,0.0
20250908090803,124.504524,45.342193,0.0
20250908090813,124.504524,45.342193,0.0
20250908090823,124.504525,45.342193,0.0
20250908090833,124.504525,45.342193,0.0
20250908090843,124.504525,45.342181,0.0
20250908090853,124.504524,45.342186,0.0
20250908090903,124.504522,45.342187,0.0
20250908090913,124.504520,45.342188,0.0
20250908090923,124.504521,45.342188,0.0
20250908090933,124.504521,45.342187,0.0
20250908090943,124.504512,45.342193,0.0
20250908090953,124.504513,45.342196,0.0
20250908091003,124.504513,45.342199,0.0
20250908091013,124.504513,45.342200,0.0
20250908091023,124.504511,45.342201,0.0
20250908091033,124.504511,45.342201,0.0
20250908091043,124.504525,45.342199,0.0
20250908091053,124.504516,45.342190,0.0
20250908091103,124.504519,45.342190,0.0
20250908091113,124.504520,45.342191,0.0
20250908091123,124.504522,45.342194,0.0
20250908091133,124.504522,45.342196,0.0
20250908091143,124.504522,45.342200,0.0
20250908091153,124.504518,45.342198,0.0
20250908091203,124.504515,45.342199,0.0
20250908091213,124.504511,45.342198,0.0
20250908091223,124.504509,45.342196,0.0
20250908091233,124.504509,45.342195,0.0
20250908091243,124.504509,45.342177,0.0
20250908091253,124.504512,45.342181,0.0
20250908091303,124.504514,45.342184,0.0
20250908091313,124.504515,45.342185,0.0
20250908091323,124.504515,45.342186,0.0
20250908091333,124.504516,45.342187,0.0
20250908091343,124.504524,45.342199,0.0
20250908091353,124.504525,45.342199,0.0
20250908091403,124.504525,45.342199,0.0
20250908091413,124.504525,45.342199,0.0
20250908091423,124.504525,45.342199,0.0
20250908091433,124.504525,45.342199,0.0
20250908091443,124.504524,45.342199,0.0
20250908091453,124.504525,45.342199,0.0
20250908091503,124.504525,45.342199,0.0
20250908091513,124.504525,45.342199,0.0
20250908091523,124.504524,45.342199,0.0
20250908091533,124.504524,45.342199,0.0
20250908091543,124.504524,45.342199,0.0
20250908091553,124.504525,45.342199,0.0
20250908091603,124.504525,45.342199,0.0
20250908091613,124.504525,45.342199,0.0
20250908091623,124.504525,45.342199,0.0
20250908091633,124.504524,45.342199,0.0
20250908091643,124.504524,45.342199,0.0
20250908091653,124.504524,45.342199,0.0
20250908091703,124.504524,45.342199,0.0
20250908091713,124.504524,45.342199,0.0
20250908091723,124.504525,45.342199,0.0
20250908091733,124.504524,45.342199,0.0
20250908091743,124.504524,45.342199,0.0
20250908091753,124.504524,45.342199,0.0
20250908091803,124.504524,45.342199,0.0
20250908091813,124.504524,45.342199,0.0
20250908091823,124.504524,45.342199,0.0
20250908091833,124.504524,45.342199,0.0
20250908091843,124.504525,45.342199,0.0
20250908091853,124.504524,45.342199,0.0
20250908091903,124.504524,45.342199,0.0
20250908091913,124.504524,45.342199,0.0
20250908091923,124.504524,45.342199,0.0
20250908091933,124.504524,45.342199,0.0
20250908091943,124.504524,45.342199,0.0
20250908091953,124.504524,45.342199,0.0
20250908092003,124.504524,45.342199,0.0
20250908092013,124.504524,45.342199,0.0
20250908092023,124.504524,45.342199,0.0
20250908092033,124.504524,45.342199,0.0
20250908092043,124.504524,45.342199,0.0
20250908092053,124.504524,45.342199,0.0
20250908092103,124.504524,45.342199,0.0
20250908092113,124.504524,45.342199,0.0
20250908092123,124.504525,45.342199,0.0
20250908092133,124.504524,45.342199,0.0
20250908092143,124.504524,45.342199,0.0
20250908092153,124.504524,45.342199,0.0
20250908092203,124.504524,45.342199,0.0
20250908092213,124.504524,45.342199,0.0
20250908092223,124.504524,45.342199,0.0
20250908092233,124.504524,45.342199,0.0
20250908092243,124.504525,45.342199,0.0
20250908092253,124.504525,45.342199,0.0
20250908092303,124.504525,45.342199,0.0
20250908092313,124.504525,45.342199,0.0
20250908092323,124.504525,45.342199,0.0
20250908092333,124.504525,45.342199,0.0
20250908092343,124.504525,45.342199,0.0
20250908092353,124.504525,45.342199,0.0
20250908092403,124.504525,45.342199,0.0
20250908092413,124.504525,45.342199,0.0
20250908092423,124.504524,45.342199,0.0
20250908092433,124.504525,45.342199,0.0
20250908092443,124.504525,45.342199,0.0
20250908092453,124.504525,45.342199,0.0
20250908092503,124.504525,45.342199,0.0
20250908092513,124.504525,45.342199,0.0
20250908092523,124.504525,45.342199,0.0
20250908092533,124.504525,45.342199,0.0
20250908092543,124.504525,45.342199,0.0
20250908092553,124.504525,45.342199,0.0
20250908092603,124.504525,45.342199,0.0
20250908092613,124.504525,45.342199,0.0
20250908092623,124.504525,45.342199,0.0
20250908092633,124.504525,45.342199,0.0
20250908092643,124.504525,45.342199,0.0
20250908092653,124.504525,45.342199,0.0
20250908092703,124.504525,45.342199,0.0
20250908092713,124.504525,45.342199,0.0
20250908092723,124.504525,45.342199,0.0
20250908092733,124.504524,45.342199,0.0
20250908092743,124.504525,45.342199,0.0
20250908092753,124.504524,45.342199,0.0
20250908092803,124.504525,45.342199,0.0
20250908092813,124.504525,45.342199,0.0
20250908092823,124.504525,45.342199,0.0
20250908092833,124.504524,45.342199,0.0
20250908092843,124.504525,45.342199,0.0
20250908092853,124.504524,45.342199,0.0
20250908092903,124.504525,45.342199,0.0
20250908092913,124.504525,45.342199,0.0
20250908092923,124.504524,45.342199,0.0
20250908092933,124.504525,45.342199,0.0
20250908092943,124.504525,45.342199,0.0
20250908092953,124.504525,45.342199,0.0
20250908093003,124.504525,45.342199,0.0
20250908093013,124.504525,45.342199,0.0
20250908093023,124.504525,45.342199,0.0
20250908093033,124.504525,45.342199,0.0
20250908093043,124.504525,45.342199,0.0
20250908093053,124.504525,45.342199,0.0
20250908093103,124.504525,45.342199,0.0
20250908093113,124.504525,45.342199,0.0
20250908093123,124.504525,45.342199,0.0
20250908093133,124.504525,45.342199,0.0
20250908093143,124.504525,45.342199,0.0
20250908093153,124.504525,45.342199,0.0
20250908093203,124.504525,45.342199,0.0
20250908093213,124.504525,45.342199,0.0
20250908093223,124.504525,45.342199,0.0
20250908093233,124.504525,45.342199,0.0
20250908093243,124.504525,45.342199,0.0
20250908093253,124.504525,45.342199,0.0
20250908093303,124.504525,45.342199,0.0
20250908093313,124.504525,45.342199,0.0
20250908093323,124.504525,45.342199,0.0
20250908093333,124.504525,45.342199,0.0
20250908093343,124.504525,45.342199,0.0
20250908093353,124.504525,45.342199,0.0
20250908093403,124.504525,45.342199,0.0
20250908093413,124.504524,45.342199,0.0
20250908093423,124.504524,45.342199,0.0
20250908093433,124.504525,45.342199,0.0
20250908093443,124.504525,45.342199,0.0
20250908093453,124.504525,45.342199,0.0
20250908093503,124.504525,45.342199,0.0
20250908093513,124.504525,45.342199,0.0
20250908093523,124.504525,45.342199,0.0
20250908093533,124.504525,45.342200,0.0
20250908093543,124.504525,45.342199,0.0
20250908093553,124.504525,45.342199,0.0
20250908093603,124.504525,45.342199,0.0
20250908093613,124.504525,45.342200,0.0
20250908093623,124.504525,45.342200,0.0
20250908093633,124.504525,45.342199,0.0
20250908093643,124.504524,45.342199,0.0
20250908093653,124.504525,45.342199,0.0
20250908093703,124.504525,45.342199,0.0
20250908093713,124.504525,45.342200,0.0
20250908093723,124.504525,45.342199,0.0
20250908093733,124.504524,45.342199,0.0
20250908093743,124.504525,45.342199,0.0
20250908093753,124.504525,45.342199,0.0
20250908093803,124.504525,45.342199,0.0
20250908093813,124.504525,45.342200,0.0
20250908093823,124.504524,45.342199,0.0
20250908093833,124.504525,45.342200,0.0
20250908093843,124.504525,45.342199,0.0
20250908093853,124.504525,45.342199,0.0
20250908093903,124.504525,45.342199,0.0
20250908093913,124.504525,45.342199,0.0
20250908093923,124.504525,45.342200,0.0
20250908093933,124.504525,45.342199,0.0
20250908093943,124.504525,45.342200,0.0
20250908093953,124.504525,45.342200,0.0
20250908094003,124.504525,45.342200,0.0
20250908094013,124.504525,45.342200,0.0
20250908094023,124.504525,45.342200,0.0
20250908094033,124.504525,45.342200,0.0
20250908094043,124.504525,45.342200,0.0
20250908094053,124.504524,45.342199,0.0
20250908094103,124.504525,45.342200,0.0
20250908094113,124.504524,45.342199,0.0
20250908094123,124.504524,45.342199,0.0
20250908094133,124.504524,45.342199,0.0
20250908094143,124.504525,45.342200,0.0
20250908094153,124.504524,45.342199,0.0
20250908094203,124.504525,45.342200,0.0
20250908094213,124.504525,45.342200,0.0
20250908094223,124.504525,45.342200,0.0
20250908094233,124.504524,45.342199,0.0
20250908094243,124.504525,45.342200,0.0
20250908094253,124.504525,45.342200,0.0
20250908094303,124.504525,45.342200,0.0
20250908094313,124.504525,45.342200,0.0
20250908094323,124.504525,45.342200,0.0
20250908094333,124.504525,45.342200,0.0
20250908094343,124.504525,45.342199,0.0
20250908094353,124.504525,45.342200,0.0
20250908094403,124.504525,45.342199,0.0
20250908094413,124.504524,45.342199,0.0
20250908094423,124.504524,45.342199,0.0
20250908094433,124.504525,45.342199,0.0
20250908094443,124.504525,45.342199,0.0
20250908094453,124.504525,45.342200,0.0
20250908094503,124.504525,45.342200,0.0
20250908094513,124.504525,45.342199,0.0
20250908094523,124.504525,45.342200,0.0
20250908094533,124.504525,45.342200,0.0
20250908094543,124.504525,45.342199,0.0
20250908094553,124.504525,45.342200,0.0
20250908094603,124.504525,45.342200,0.0
20250908094613,124.504525,45.342200,0.0
20250908094623,124.504525,45.342200,0.0
20250908094633,124.504525,45.342200,0.0
20250908094643,124.504525,45.342200,0.0
20250908094653,124.504525,45.342200,0.0
20250908094703,124.504525,45.342200,0.0
20250908094713,124.504525,45.342200,0.0
20250908094723,124.504525,45.342200,0.0
20250908094733,124.504525,45.342200,0.0
20250908094743,124.504525,45.342200,0.0
20250908094753,124.504525,45.342200,0.0
20250908094803,124.504525,45.342200,0.0
20250908094813,124.504525,45.342200,0.0
20250908094823,124.504525,45.342200,0.0
20250908094833,124.504525,45.342200,0.0
20250908094843,124.504525,45.342200,0.0
20250908094853,124.504525,45.342200,0.0
20250908094903,124.504525,45.342200,0.0
20250908094913,124.504525,45.342200,0.0
20250908094923,124.504525,45.342200,0.0
20250908094933,124.504525,45.342200,0.0
