20251104100606,107.79342153,22.54082875,0,304
20251104100607,107.79342156,22.54082875,0,68
20251104100608,107.79342160,22.54082873,0,50
20251104100609,107.79342155,22.54082875,0,304
20251104100610,107.79342155,22.54082876,0,63
20251104100611,107.79342151,22.54082873,0,358
20251104100612,107.79342156,22.54082871,0,71
20251104100613,107.79342156,22.54082873,0,303
20251104100615,107.79342155,22.54082875,0,311
20251104100616,107.79342160,22.54082876,0,134
20251104100617,107.79342153,22.54082878,0,112
20251104100618,107.79342150,22.54082878,0,90
20251104100620,107.79342148,22.54082878,0,2
20251104100621,107.79342155,22.54082878,0,113
20251104100623,107.79342160,22.54082873,0,105
20251104100624,107.79342160,22.54082875,0,53
20251104100626,107.79342155,22.54082878,0,333
20251104100627,107.79342155,22.54082875,0,199
20251104100628,107.79342155,22.54082876,0,300
20251104100629,107.79342151,22.54082881,0,286
20251104100630,107.79342155,22.54082880,0,244
20251104100631,107.79342153,22.54082880,0,19
20251104100632,107.79342151,22.54082876,0,354
20251104100633,107.79342155,22.54082871,0,130
20251104100634,107.79342155,22.54082875,0,358
20251104100635,107.79342155,22.54082875,0,316
20251104100636,107.79342158,22.54082871,0,95
20251104100637,107.79342150,22.54082875,0,293
20251104100638,107.79342156,22.54082873,0,120
20251104100639,107.79342161,22.54082870,0,124
20251104100640,107.79342153,22.54082876,0,93
20251104100641,107.79342155,22.54082876,0,275
20251104100642,107.79342155,22.54082873,0,102
20251104100643,107.79342156,22.54082873,0,348
20251104100644,107.79342151,22.54082876,0,46
20251104100645,107.79342156,22.54082875,0,90
20251104100646,107.79342155,22.54082876,0,69
20251104100647,107.79342158,22.54082873,0,100
20251104100648,107.79342055,22.54082875,0.1,251
20251104100649,107.79341663,22.54082876,1.1,262
20251104100650,107.79340868,22.54082878,3.3,263
20251104100651,107.79339803,22.54082881,3.7,267
20251104100652,107.79338744,22.54082881,3.8,270
20251104100653,107.79337688,22.54082886,3.9,270
20251104100654,107.79336641,22.54082886,4,271
20251104100655,107.79335594,22.54082880,3.7,268
20251104100656,107.79334545,22.54082883,4,269
20251104100657,107.79333493,22.54082880,3.9,270
20251104100658,107.79332441,22.54082888,3.8,270
20251104100659,107.79331388,22.54082888,3.8,270
20251104100700,107.79330345,22.54082895,3.8,268
20251104100701,107.79329298,22.54082898,3.8,269
20251104100702,107.79328243,22.54082895,3.8,268
20251104100703,107.79327198,22.54082900,3.8,271
20251104100704,107.79326145,22.54082905,3.9,270
20251104100705,107.79325104,22.54082896,3.7,269
20251104100706,107.79324041,22.54082900,3.8,269
20251104100707,107.79322995,22.54082900,3.7,269
20251104100708,107.79321945,22.54082905,3.6,268
20251104100709,107.79320893,22.54082906,3.9,268
20251104100710,107.79319838,22.54082915,3.9,269
20251104100711,107.79318785,22.54082915,3.6,268
20251104100712,107.79317746,22.54082921,3.8,271
20251104100713,107.79316701,22.54082921,3.9,271
20251104100714,107.79315644,22.54082923,3.8,270
20251104100715,107.79314583,22.54082921,3.9,269
20251104100716,107.79313524,22.54082916,3.8,268
20251104100717,107.79312488,22.54082920,3.8,270
20251104100718,107.79311441,22.54082921,3.7,269
20251104100719,107.79310395,22.54082928,3.9,272
20251104100720,107.79309335,22.54082925,3.8,271
20251104100721,107.79308276,22.54082921,3.9,270
20251104100722,107.79307231,22.54082931,3.7,266
20251104100723,107.79306176,22.54082938,4,271
20251104100724,107.79305135,22.54082940,3.7,271
20251104100725,107.79304079,22.54082943,3.8,270
20251104100726,107.79303040,22.54082933,3.8,269
20251104100727,107.79301990,22.54082930,3.9,269
20251104100728,107.79300931,22.54082935,3.9,270
20251104100729,107.79299879,22.54082945,3.9,270
20251104100730,107.79298826,22.54082943,3.9,270
20251104100731,107.79297783,22.54082945,3.7,271
20251104100732,107.79296733,22.54082948,3.8,270
20251104100733,107.79295830,22.54082948,3.3,272
20251104100734,107.79295190,22.54082946,2.2,273
20251104100735,107.79294801,22.54082956,1.4,281
20251104100736,107.79294645,22.54082955,0.1,277
20251104100737,107.79294645,22.54082955,0,32
20251104100738,107.79294656,22.54082953,0,28
20251104100739,107.79294655,22.54082953,0,321
20251104100740,107.79294653,22.54082953,0,70
20251104100741,107.79294655,22.54082956,0,118
20251104100742,107.79294658,22.54082955,0,127
20251104100743,107.79294651,22.54082956,0,337
20251104100744,107.79294655,22.54082955,0,85
20251104100745,107.79294656,22.54082955,0,224
20251104100746,107.79294655,22.54082950,0,298
20251104100747,107.79294656,22.54082955,0,6
20251104101009,107.79295420,22.54080383,0,127
20251104101010,107.79295415,22.54080383,0,64
20251104101011,107.79295415,22.54080381,0,347
20251104101012,107.79295413,22.54080378,0,24
20251104101013,107.79295415,22.54080378,0,171
20251104101014,107.79295411,22.54080381,0,16
20251104101015,107.79295416,22.54080380,0,80
20251104101016,107.79295415,22.54080378,0,344
20251104101017,107.79295416,22.54080380,0,305
20251104101018,107.79295410,22.54080385,0,248
20251104101019,107.79295420,22.54080378,0,59
20251104101020,107.79295415,22.54080373,0,135
20251104101021,107.79295413,22.54080378,0,321
20251104101022,107.79295410,22.54080378,0,188
20251104101023,107.79295413,22.54080383,0,292
20251104101024,107.79295411,22.54080378,0,97
20251104101025,107.79295411,22.54080376,0,37
20251104101026,107.79295411,22.54080375,0,296
20251104101027,107.79295411,22.54080380,0,285
20251104101028,107.79295415,22.54080378,0,290
20251104101029,107.79295426,22.54080378,0,76
20251104101030,107.79296123,22.54080391,3,82
20251104101031,107.79297200,22.54080395,3.7,88
20251104101032,107.79298251,22.54080405,4,92
20251104101033,107.79299306,22.54080406,3.9,89
20251104101034,107.79300358,22.54080408,3.9,90
20251104101035,107.79301414,22.54080415,3.9,90
20251104101036,107.79302463,22.54080408,3.9,89
20251104101037,107.79303498,22.54080403,3.8,93
20251104101038,107.79304546,22.54080400,3.9,91
20251104101039,107.79305603,22.54080398,3.9,88
20251104101040,107.79306659,22.54080395,3.9,93
20251104101041,107.79307708,22.54080381,3.9,91
20251104101042,107.79308750,22.54080381,3.9,89
20251104101043,107.79309813,22.54080381,3.9,90
20251104101044,107.79310858,22.54080378,3.8,89
20251104101045,107.79311906,22.54080378,3.8,90
20251104101046,107.79312953,22.54080395,3.8,88
20251104101047,107.79314004,22.54080396,4,88
20251104101048,107.79315060,22.54080390,4.1,91
20251104101049,107.79316116,22.54080381,3.9,90
20251104101050,107.79317164,22.54080368,3.8,90
20251104101051,107.79318210,22.54080375,3.8,89
20251104101052,107.79319265,22.54080366,3.9,90
20251104101053,107.79320323,22.54080370,3.9,89
20251104101054,107.79321371,22.54080365,3.9,91
20251104101055,107.79322415,22.54080355,3.8,90
20251104101056,107.79323456,22.54080368,3.8,88
20251104101057,107.79324508,22.54080371,3.9,90
20251104101058,107.79325563,22.54080375,3.8,90
20251104101059,107.79326615,22.54080365,3.8,91
20251104101100,107.79327668,22.54080363,3.9,90
20251104101101,107.79328713,22.54080363,3.8,89
20251104101102,107.79329766,22.54080361,3.9,90
20251104101103,107.79330816,22.54080361,3.9,90
20251104101104,107.79331863,22.54080348,3.7,88
20251104101105,107.79332910,22.54080345,3.7,89
20251104101106,107.79333960,22.54080350,3.7,89
20251104101107,107.79335014,22.54080350,4,91
20251104101108,107.79336073,22.54080348,3.9,90
20251104101109,107.79337123,22.54080330,3.9,91
20251104101110,107.79338163,22.54080345,3.9,89
20251104101111,107.79339130,22.54080346,3.3,89
20251104101112,107.79339833,22.54080336,2.4,90
20251104101113,107.79340435,22.54080330,2.6,86
20251104101114,107.79341106,22.54080328,2.2,92
20251104101115,107.79341520,22.54080326,1.5,96
20251104101116,107.79341728,22.54080321,0.4,93
20251104101117,107.79342100,22.54080316,1.2,79
20251104101118,107.79342283,22.54080316,0.5,103
20251104101240,107.79345918,22.54077698,3.8,271
20251104101241,107.79344878,22.54077763,3.7,272
20251104101242,107.79343828,22.54077803,3.9,272
20251104101243,107.79342791,22.54077821,3.8,271
20251104101244,107.79342008,22.54077840,2.1,276
20251104101245,107.79342031,22.54077838,0,293
20251104101246,107.79342029,22.54077838,0,244
20251104101247,107.79342029,22.54077838,0,93
20251104101248,107.79342031,22.54077838,0,141
20251104101249,107.79342031,22.54077841,0,85
20251104101250,107.79342025,22.54077840,0,332
20251104101251,107.79342031,22.54077843,0,102
20251104101252,107.79342033,22.54077838,0,103
20251104101253,107.79342031,22.54077840,0,311
20251104101254,107.79342031,22.54077846,0,51
20251104101255,107.79342031,22.54077843,0,16
20251104101256,107.79342033,22.54077838,0,199
20251104101257,107.79342028,22.54077841,0,208
20251104101258,107.79342033,22.54077843,0,142
20251104101259,107.79342031,22.54077843,0,80
20251104101300,107.79342016,22.54077846,0,271
20251104101301,107.79341496,22.54077841,1.8,260
20251104101302,107.79340480,22.54077838,3.7,268
20251104101303,107.79339430,22.54077835,3.8,272
20251104101304,107.79338374,22.54077828,3.8,269
20251104101305,107.79337325,22.54077841,3.8,270
20251104101306,107.79336280,22.54077845,3.8,269
20251104101307,107.79335221,22.54077845,3.9,269
20251104101308,107.79334170,22.54077843,3.8,271
20251104101309,107.79333118,22.54077848,3.8,271
20251104101310,107.79332070,22.54077858,3.8,270
